year,spei_Eastern Cape,spei_Free State,spei_Gauteng,spei_KwaZulu-Natal,spei_Limpopo,spei_Mpumalanga,spei_North West,spei_Northern Cape,spei_Western Cape,Total precipitation_Eastern Cape,Total precipitation_Free State,Total precipitation_Gauteng,Total precipitation_KwaZulu-Natal,Total precipitation_Limpopo,Total precipitation_Mpumalanga,Total precipitation_North West,Total precipitation_Northern Cape,Total precipitation_Western Cape,gwsa_Eastern Cape,gwsa_Free State,gwsa_Gauteng,gwsa_KwaZulu-Natal,gwsa_Limpopo,gwsa_Mpumalanga,gwsa_North West,gwsa_Northern Cape,gwsa_Western Cape,spei_status_Eastern Cape,spei_status_Free State,spei_status_Gauteng,spei_status_KwaZulu-Natal,spei_status_Limpopo,spei_status_Mpumalanga,spei_status_North West,spei_status_Northern Cape,spei_status_Western Cape
01/04/11,0.13208206,0.3173511,0.099251114,-0.52795273,-0.304753,-1.109271,0.45743704,0.5827156,-0.85768884,59.49595762,91.68113068,103.0084696,86.45275591,59.24316771,80.64874761,96.4772922,39.44748406,20.58308619,-0.14100574,0.16394696,2.480368,4.947369,3.677231,2.7361147,0.24020316,-0.9498952,1.2391909,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal
01/05/11,0.8426662,0.63673514,0.5786607,0.1581642,0.38953516,-0.47903797,0.53578997,0.42479563,-0.1533633,69.96237663,44.44099821,13.99814161,44.01710402,7.733711107,11.56458487,11.81173484,35.51380678,63.2720925,2.8816247,6.181146,9.215178,8.984064,4.555075,6.6313376,4.6168666,0.32223994,0.3505686,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/06/11,1.4625059,1.62055,1.1658654,1.0262899,1.0114198,0.060796026,1.5108858,0.87307394,0.6537787,77.1938794,48.04710027,17.2135391,22.49823202,4.314029074,8.97608038,36.33210914,25.1495829,67.76953627,-4.652129,-8.131687,-2.2055802,0.8421473,0.7357654,0.3936822,-6.2539463,-2.7862737,-0.8082719,Moderately wet,Very wet,Moderately wet,Moderately wet,Moderately wet,Near normal,Very wet,Near normal,Near normal
01/07/11,1.9357035,1.6509528,0.70782197,1.292526,-0.15551656,-0.1420275,1.2380689,1.1667066,0.9186227,59.87601647,19.2328849,5.513214244,58.58824238,4.39951788,21.53006924,1.956110161,6.573878023,29.93211082,-0.24103533,2.9481184,5.9157953,7.0197687,4.1710763,6.613311,3.4649842,4.145405,2.3655858,Very wet,Very wet,Near normal,Moderately wet,Near normal,Near normal,Moderately wet,Moderately wet,Near normal
01/08/11,1.446693,1.3820806,1.3458594,1.4248737,0.5023061,0.9019339,1.5358503,0.6162735,0.4119136,27.41085368,7.451236147,18.9323752,36.4843268,9.715179631,32.14897625,0.550524593,10.58787616,40.14154368,-2.487414,5.866764,8.392151,7.25076,4.10751,7.447971,5.485749,3.402609,0.8900171,Moderately wet,Moderately wet,Moderately wet,Moderately wet,Near normal,Near normal,Very wet,Near normal,Near normal
01/09/11,0.3213057,-0.18809782,-0.16314174,0.7788248,-0.14434409,0.41172436,-0.27470082,-0.56279874,-0.43329027,7.745013624,3.311248352,3.263700579,33.04961103,3.032026866,16.98950645,2.281077922,1.201118737,10.01926021,-0.4594351,3.8138103,6.4781604,6.4019084,3.79943,6.160599,2.8208745,3.1550727,2.6124737,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/10/11,-1.0275193,-1.048103,-0.20902547,-0.56966186,-0.093763635,-0.23366511,-0.951295,-0.9063226,-0.8639032,50.23601059,36.20006394,71.44977603,84.26832273,63.63920219,95.02121676,23.246229,5.085451419,21.70640438,-2.4233575,2.5135334,5.747427,3.684326,3.4190738,5.2361474,1.4525878,1.3000023,1.7861233,Moderate drought,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/11/11,-0.7406163,-1.5412257,-1.21768,-0.8377926,-1.003298,-1.7345333,-1.3243748,-0.5829014,-0.5018797,73.54665952,28.84085808,45.62052735,125.3614184,49.9780912,73.72500042,33.47806493,9.437284759,22.58462053,-0.45632437,0.7798414,0.9498593,-0.015064461,0.15614691,0.60679495,-1.396662,-0.08265121,3.0197623,Near normal,Severe drought,Moderate drought,Near normal,Moderate drought,Severe drought,Moderate drought,Near normal,Near normal
01/12/11,0.18707572,-1.0708193,-0.30581826,-0.7896939,-0.9622834,-1.7174824,-0.72797537,-0.04347172,-0.02821671,138.3806582,130.4696356,182.6735013,122.8948823,113.1658486,157.0501174,107.8278556,36.07119363,24.91103614,2.422927,5.6933637,4.9172573,2.9540162,3.1990373,4.5983605,3.321104,2.5471308,4.456381,Near normal,Moderate drought,Near normal,Near normal,Near normal,Severe drought,Near normal,Near normal,Near normal
01/01/12,0.067460515,-0.99361265,-0.2646834,-0.8987707,-0.9781137,-1.214849,-0.80611974,-0.2376272,-0.14098151,56.06420934,53.48481801,97.5684852,91.01883867,111.6547264,116.1819397,60.70205073,17.68714575,19.31928494,2.4150429,5.143369,4.3639426,2.6924787,4.959784,3.4662294,3.3942394,2.0841289,4.276727,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal
01/02/12,0.2984668,-0.6509809,-0.00345022,-1.2509842,-0.96303797,-0.83268154,-0.5267658,-0.39912966,-0.8638499,118.3417906,86.92146177,59.76892794,126.940593,35.921589,72.0172386,56.56840102,60.48165623,19.63515128,3.1605191,6.658324,5.4073696,6.725466,4.751182,4.4279675,5.17486,2.4015257,4.9743185,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal
01/03/12,0.1594609,-0.9929547,-0.48821482,-0.7180668,-0.9747107,-0.53683406,-0.72283524,-0.60913384,-0.75939524,120.4663253,50.03812028,54.76543834,108.8530613,32.45138948,42.44261974,65.78141893,32.97285022,41.53369068,3.1643357,8.65844,7.854695,7.6539984,6.9225216,7.9064503,7.1758804,2.136249,3.8960004,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/04/12,0.32341436,-1.0407053,-1.0987395,-0.65381277,-1.3529153,-1.1752152,-0.7126606,-0.12203949,-0.1093893,32.80288415,23.45295167,9.08115122,32.16714699,5.725417269,17.32217926,5.761552896,26.77840896,36.01224526,0.9744021,9.232112,9.452018,9.47017,8.015167,8.818143,8.401524,1.8039494,2.804189,Near normal,Moderate drought,Moderate drought,Near normal,Moderate drought,Moderate drought,Near normal,Near normal,Near normal
01/05/12,-0.10398726,-1.2370436,-1.0873218,-0.38822755,-1.2866495,-1.1840277,-0.9322283,-0.41005886,-0.28316617,19.07176792,3.051609078,0.396618608,22.45351707,1.708683682,5.477824213,0.396724249,1.954895704,15.31040346,-0.019235983,7.336706,8.68761,8.309321,8.487893,8.302235,7.941991,1.0283768,1.6818416,Near normal,Moderate drought,Moderate drought,Near normal,Moderate drought,Moderate drought,Near normal,Near normal,Near normal
01/06/12,0.11118198,-0.3563838,-1.2601637,-1.0098501,-1.5097427,-1.8526366,-1.1163275,-0.022590602,-0.12208149,36.40312319,36.20876474,4.611277836,18.78550386,0.888914876,3.145693013,12.82244563,22.97074805,53.42425255,3.9548097,7.3902655,4.1995244,12.113585,2.0788116,7.6422267,5.069164,3.578383,4.037841,Near normal,Near normal,Moderate drought,Moderate drought,Severe drought,Severe drought,Moderate drought,Near normal,Near normal
01/07/12,1.1744169,0.4176806,-1.2895007,-0.4515981,-1.6461724,-1.869745,-0.7939801,0.07196049,0.26047507,58.37948093,18.86695349,2.352650679,15.72075212,1.344014575,2.131567736,4.56775944,12.57454815,47.50369691,1.4113961,6.91979,7.8334317,10.147959,5.1799397,7.546126,6.344377,3.3849034,3.2310543,Moderately wet,Near normal,Moderate drought,Near normal,Severe drought,Severe drought,Near normal,Near normal,Near normal
01/08/12,1.4084492,0.67179507,-0.9638551,-0.19465788,-1.0281031,-0.89944947,-0.31758028,0.89755416,0.8712064,33.57168887,8.211059971,1.782635733,46.4505358,0.535003781,1.989656509,1.388100774,10.78209106,57.21405841,0.12878886,6.4267497,4.3529286,9.330438,1.6408745,5.4887023,4.3929768,2.7725914,0.99573886,Moderately wet,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal
01/09/12,1.0900593,0.5178823,1.4068934,1.7073584,0.15547588,1.4572952,0.053823385,0.47409296,0.7168539,44.86028492,46.08098966,97.79766749,169.7555044,52.55116194,108.4445009,23.84520365,3.809822776,24.30928627,1.0055022,8.661503,7.215484,6.39373,4.1478014,5.119076,7.588299,3.9187696,3.132471,Moderately wet,Near normal,Moderately wet,Very wet,Near normal,Moderately wet,Near normal,Near normal,Near normal
01/10/12,1.0686111,0.22721972,1.0770286,1.8827226,1.2842128,1.3550702,-0.38240504,0.2732478,0.75855595,120.9392572,66.87337132,174.6643146,144.5496297,60.08780876,124.8904187,53.89236678,18.76992484,57.98533955,-5.380051,2.805236,2.6955116,-5.9225636,2.7630737,-0.60754794,4.576353,1.7575259,1.3041624,Moderately wet,Near normal,Moderately wet,Very wet,Moderately wet,Moderately wet,Near normal,Near normal,Near normal
01/11/12,0.32730833,-0.49959633,0.7698739,1.6110334,0.5370498,0.5465666,-0.892488,-0.56719977,-0.09199872,43.96364274,35.75469073,55.26055541,126.7165487,42.90009269,84.41246727,43.54069009,5.201708489,11.0096504,-0.19951081,6.276218,3.7391338,-4.1803255,-0.42222464,0.21882018,5.940445,3.0470464,3.6402593,Near normal,Near normal,Near normal,Very wet,Near normal,Near normal,Near normal,Near normal,Near normal
01/12/12,0.40321994,-0.14203487,0.022226507,0.37750456,0.11604976,-0.68704385,-0.4851799,0.19814058,-0.11870124,131.3147124,145.8342937,145.5947765,180.1124184,91.94865353,174.8810954,123.1203651,70.63137275,44.46372982,3.2695892,6.7511444,6.2805223,-0.27891633,4.1341305,4.547216,7.2662015,4.0796413,5.6899343,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/01/13,-0.6972209,-0.492044,-0.33166578,-0.41681564,0.63708735,-0.18956569,-0.713803,-0.291026,-0.9946454,56.37215908,71.98195402,111.6144459,174.4113051,232.7784535,237.4543141,57.06222911,12.0013041,13.2992603,4.72831,4.747765,5.8593163,-3.7683032,2.1769772,1.5363808,4.5867352,2.5235143,5.1887536,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/02/13,-0.45159352,-0.52163726,-0.69400233,-0.42145804,0.3389981,-0.18266618,-0.6316737,-0.489221,-0.53316385,66.29571866,50.98038471,41.61915428,85.89559461,35.09824163,50.87238749,28.71011756,6.557826724,22.08659164,2.7603712,4.2236185,7.3171487,-3.466251,2.6321378,3.067089,5.563954,2.3711882,3.9180331,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/03/13,-0.5613072,-1.0564938,-1.2515873,-0.49131948,0.17337772,-0.27410176,-1.1537449,-0.78499705,-0.3801603,79.80805887,58.20835364,53.72456048,100.1030401,35.0105438,59.89300618,28.92740989,54.97211231,32.60434988,3.6797867,6.252856,8.704243,-2.5166516,3.7182727,2.7263923,8.889422,3.2180681,3.2454581,Near normal,Moderate drought,Moderate drought,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal
01/04/13,-0.40199924,-0.9405958,-0.55117667,-0.32225934,-0.38532147,-0.7101821,-0.83360356,-0.634384,-0.3571121,58.41324145,54.74722289,68.74866039,78.7904555,67.72704978,78.04067744,47.38965591,12.19863155,34.91441567,5.003404,9.033511,9.902257,1.8901516,5.0663133,5.7221637,9.802023,4.928126,5.766729,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/05/13,-0.17386262,-0.5081349,0.057665903,0.19303761,0.14348444,-0.21852314,-0.7243665,-0.40028065,-0.59854126,20.8466045,9.14831645,8.568729414,39.1213447,3.535048461,14.24619188,2.677440452,3.767538912,27.22020014,4.789491,6.3497357,7.417815,0.36299428,2.563771,3.7919881,7.6286793,4.2900953,5.2544384,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/06/13,-0.5839157,-0.72837543,0.50391775,0.14182006,0.45221055,0.1045788,-0.7032717,-1.0104218,-0.34714004,9.278640561,0.642899929,0.040516374,25.43239832,1.350238801,3.556260594,0.038057311,9.145309991,48.66382264,5.2766557,6.6148486,8.059859,2.445181,2.9089694,4.61157,7.665369,4.725818,4.605388,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal
01/07/13,-0.7228225,-1.517644,-1.7797799,-0.30059496,-1.9072276,-0.8486582,-1.8510534,-1.0033472,-0.3078666,16.87708068,4.740853056,1.151834341,18.51629675,4.980131025,5.834514068,4.850887063,10.99848503,27.39169955,4.476845,5.9319005,7.0963464,1.8458694,1.3444118,3.2757568,6.8349447,3.2997675,3.0079393,Near normal,Severe drought,Severe drought,Near normal,Severe drought,Near normal,Severe drought,Moderate drought,Near normal
01/08/13,-0.67108536,-1.2562408,-0.684357,-0.6471466,-1.7199175,-1.4635533,-1.1579041,0.11986257,0.8164205,19.63265236,6.52452155,5.830252467,26.49108045,4.225260041,13.41593223,2.063662264,8.463626614,71.27435418,3.5549018,5.7796783,5.8668404,3.6474793,2.2006462,3.728119,6.9560323,3.5633683,0.81501305,Near normal,Moderate drought,Near normal,Near normal,Severe drought,Moderate drought,Moderate drought,Near normal,Near normal
01/09/13,-0.7370676,-1.018847,-0.84786594,-0.7753924,-1.3844517,-0.91207904,-0.78634673,0.46564773,0.6381042,8.931239101,4.761302619,8.889738587,28.94364631,7.374085606,16.18940029,2.835035608,4.898462162,28.55186204,4.107035,6.2911687,6.514358,3.818426,2.6213238,4.2000513,6.9328556,3.1997747,0.005712522,Near normal,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal
01/10/13,-0.16633663,-0.5012085,0.04918577,-0.14975229,-0.34934002,0.6469742,-0.750232,0.21431707,1.2068025,75.12407045,42.31548001,81.76377561,107.500165,40.53683761,120.4713168,29.74571218,9.204102186,41.54602182,5.5194297,4.981492,2.0476875,3.5109076,-0.46077254,1.7410313,2.751555,4.3451657,3.2837546,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderately wet
01/11/13,0.029469637,-0.78688806,-0.3101942,-0.678092,-0.35321456,0.5494916,-1.3510519,-0.5139496,0.78549796,67.98716627,64.40705149,76.56394865,99.1590848,59.31011234,92.40579157,27.27452681,7.976022662,57.03944977,4.711318,6.57196,3.9119577,1.3705083,-0.88107944,-0.1437974,6.6973705,4.2630644,3.317203,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal
01/12/13,0.6067222,0.14348716,0.7799119,-0.20640355,0.36638492,1.3655888,-0.6002039,-0.42866388,0.21960226,107.0534617,140.3959936,179.891347,176.467966,138.9190432,185.5677184,128.4005545,46.53660967,23.66882968,4.3273215,2.7126195,0.65745515,-1.78045,-1.5730572,-4.9087095,3.381633,2.2392287,1.866758,Near normal,Near normal,Near normal,Near normal,Near normal,Moderately wet,Near normal,Near normal,Near normal
01/01/14,0.26080438,-0.44442323,0.036481854,-1.1604073,-0.049594045,0.017665349,-0.7871992,-0.513053,0.6218201,107.1662456,67.29620391,62.10880656,80.76847201,130.292598,104.716479,69.66855479,32.48952248,65.2727459,2.9898984,4.4547806,4.7748055,0.33410648,1.0974759,-0.089399025,6.2477694,2.4121134,1.2683932,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal
01/02/14,0.29609334,-0.17392196,0.23762575,-1.0916647,-0.2732881,-0.38524526,0.036351718,-0.16970432,-0.10102363,114.277206,145.1856133,126.4722282,90.20485669,65.53464563,79.95812367,181.9570483,54.9883668,16.55652207,2.654928,2.835396,2.6197464,3.2811618,0.9807489,1.0704618,-0.83861065,0.8558693,0.31725377,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal
01/03/14,-0.3308361,-0.6801632,0.009982839,-0.8927374,0.25568724,-0.18367794,-0.11593434,-0.11265388,0.83596396,66.6222629,75.3915357,171.2863006,188.8992274,188.472352,226.5780604,101.8762113,33.78265124,47.23980311,4.0929646,8.207811,11.463448,5.0831094,8.464746,5.3591485,6.956061,4.395616,3.2516675,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/04/14,0.4038183,-0.48002017,0.15714969,-0.5999764,0.3727561,0.2303816,0.036356054,-0.46686146,-0.39959967,83.71226374,20.88397728,16.47965441,32.0651604,25.00652927,19.64712871,11.21568776,9.097481659,37.94780996,4.832724,8.369365,7.4175706,7.928137,5.1000867,4.5859594,5.932965,3.1124423,1.4769626,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/05/14,0.16555962,-0.67621267,-0.1283801,-0.34533498,0.91893494,0.60536087,-0.5414589,-0.49228597,0.004451684,13.58971519,9.592921986,3.073797189,9.988166965,2.25589028,2.602176131,6.085924159,19.49633222,26.43450809,2.6254394,6.5385866,7.0256453,5.944667,3.2485487,3.95975,5.9587126,1.6618135,1.3021849,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/06/14,0.4452729,-1.222741,-1.4615864,-1.7145019,-0.64881045,-1.7149721,-1.2829187,-0.76850456,0.08231149,7.061348853,1.572663737,1.087553683,13.94904486,0.731581036,1.9783972,1.020870632,8.418319309,42.98408888,5.6125374,7.7005076,8.314369,8.757981,4.3021755,5.494899,6.109191,1.9309269,0.11865629,Near normal,Moderate drought,Moderate drought,Severe drought,Near normal,Severe drought,Moderate drought,Near normal,Near normal
01/07/14,-0.74954414,-1.3766563,-2.002039,-2.0200026,-0.98308605,-2.1876402,-1.1602573,-0.2542407,0.006163975,4.607384215,0.247419372,0.060500804,15.84965055,1.348374174,3.310807771,0.045702033,5.514296651,35.55941254,5.2597175,6.4597254,3.7634997,8.835173,-0.41733924,2.534775,3.5104055,3.0535123,-0.7368604,Near normal,Moderate drought,Extreme drought,Extreme drought,Near normal,Extreme drought,Moderate drought,Near normal,Near normal
01/08/14,-0.5473657,-0.9794415,-1.052348,-1.5060506,-0.7582145,-1.245296,-0.36916417,-0.27781248,-0.16719548,23.97921627,20.9892229,14.70101476,20.0027428,2.748037161,9.806117235,18.21064288,17.16909838,28.55173441,6.5132027,7.464484,8.419661,11.634573,4.379916,6.9984503,5.7688346,4.2179036,2.817633,Near normal,Near normal,Moderate drought,Severe drought,Near normal,Moderate drought,Near normal,Near normal,Near normal
01/09/14,-0.20528927,-1.270343,-1.537286,-1.3591347,-1.5221441,-1.3517443,-1.1263685,-0.72703946,-0.52185047,43.17263361,10.34826723,11.24257478,28.59150818,2.959476227,11.76015544,2.59060896,7.112624148,23.53924784,6.779424,7.6474767,6.753217,11.136464,3.0071306,6.1185613,4.7446594,3.32508,3.9444304,Near normal,Moderate drought,Severe drought,Moderate drought,Severe drought,Moderate drought,Moderate drought,Near normal,Near normal
01/10/14,-0.36416742,-1.7281325,-1.6280541,-1.3116807,-1.3293446,-1.2170764,-1.7128907,-1.5680926,-1.2983339,48.32142191,20.3590471,42.45813333,82.5675384,20.30000486,57.40830148,9.459230771,4.302248781,16.85636458,3.096412,4.447361,5.0420117,7.3922176,1.6506841,4.1304593,2.517619,2.185278,4.104833,Near normal,Severe drought,Severe drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Severe drought,Moderate drought
01/11/14,0.18270765,-0.24525268,-1.0408267,-1.3804042,-1.4669782,-1.0462863,-0.84103847,-0.6693312,-0.73331344,96.73661671,128.3982411,143.7543766,105.1044601,63.31083203,127.4439735,83.77824551,42.89625958,49.78667624,1.9936501,6.034843,6.608777,6.3924255,1.9491687,3.9824777,5.177191,0.5020912,2.141937,Near normal,Near normal,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Near normal,Near normal,Near normal
01/12/14,0.18578352,-0.12636758,-0.42589775,-1.1680366,-0.7438773,-0.34421223,-0.59466577,-0.87679064,-0.90037775,96.00093367,107.7750168,159.2285504,146.2440557,209.2812246,172.5909017,116.5602018,20.18172824,12.97024511,1.5594451,2.2002532,1.9460003,4.70237,1.9234661,1.1458561,2.4756818,1.6421393,3.1453424,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal
01/01/15,0.1221327,-0.10582453,-0.1849276,-1.2140871,-0.9044123,-0.35442787,-0.7981091,-0.9757194,-0.77736855,84.04751784,66.89330171,71.63344972,117.6442505,41.68139863,93.88483043,46.20918241,14.84465629,14.55731049,8.179925,6.5714073,5.421132,8.390786,3.609896,4.2791643,6.2180705,4.1979203,7.2074156,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal
01/02/15,-0.5065741,-1.1555794,-1.1168258,-1.3177596,-1.0133924,-1.0777194,-1.5883672,-2.416142,-1.5137419,64.3431248,46.28262097,43.05515173,112.6155235,63.0086221,82.73317815,25.24452822,6.050337336,18.18747442,8.34971,8.329837,7.4927254,10.021577,7.3147984,6.9916887,8.281416,4.5968933,6.7245097,Near normal,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Extreme drought,Severe drought
01/03/15,-0.5836276,-1.0742738,-1.4130204,-1.4053462,-1.4774741,-1.491467,-1.8363341,-1.2324462,-1.1057708,64.72658708,83.15404643,73.40319004,87.60622994,46.20318905,67.47184967,50.92184148,41.21964057,30.46968547,8.730943,8.683382,9.583125,11.0839205,7.5792055,9.742277,9.223656,3.7551687,6.2614956,Near normal,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Moderate drought,Moderate drought
01/04/15,0.052186757,-0.9834965,-1.3055664,-1.2789843,-1.3294318,-1.5107462,-1.6593946,-0.92227334,-0.83104557,64.60954425,28.29031847,38.7525176,59.04444082,28.81552254,45.29991571,27.19580021,19.37774222,14.53012403,6.3592696,8.680107,7.7593784,10.525775,4.101461,7.823302,9.514024,4.3804255,6.178771,Near normal,Near normal,Moderate drought,Moderate drought,Moderate drought,Severe drought,Severe drought,Near normal,Near normal
01/05/15,0.08457749,-1.0316696,-1.0342065,-1.137189,-1.4530214,-1.3757952,-1.5572364,-1.0771823,-1.1852934,11.54183624,4.052031626,1.198424917,8.897827106,1.64421207,7.170966417,0.574617382,1.043376205,15.06761224,6.3638577,9.503674,11.018854,11.349485,8.304411,10.006545,10.865735,3.995599,4.0709434,Near normal,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Moderate drought,Moderate drought
01/06/15,0.5598856,-0.9325752,-1.1557735,-1.4859238,-1.5307403,-1.3723668,-1.3456477,-0.7741546,0.03085347,31.36804901,28.77414502,5.236455705,8.461010025,1.353913069,3.563639697,19.99703282,33.87794848,70.82519928,6.5693545,8.275267,9.514336,11.942731,6.749569,9.05531,9.599196,3.9142175,1.7892843,Near normal,Near normal,Moderate drought,Moderate drought,Severe drought,Moderate drought,Moderate drought,Near normal,Near normal
01/07/15,1.1424017,-0.5007239,-2.2216797,-0.35670254,-2.9756455,-2.2027867,-1.466443,-0.4564193,0.78013796,70.96485664,22.8474916,8.829785505,57.94462889,3.122983669,15.22277494,4.690183693,14.65822429,53.61363846,4.9721026,4.9986315,6.1881495,10.573047,4.3580723,6.9618735,3.9862237,1.6670107,0.40039602,Moderately wet,Near normal,Extreme drought,Near normal,Extreme drought,Extreme drought,Moderate drought,Near normal,Near normal
01/08/15,1.3765421,-0.28225124,-2.7219043,-0.6849255,-2.8239644,-1.9338187,-1.9071538,0.07153359,0.862358,34.4444567,3.992803263,1.422645221,11.47811161,1.610428957,6.256359427,1.738590001,9.659981994,33.8695863,6.4162474,6.0056295,4.6302667,12.543516,3.5065236,7.8155904,4.581382,2.9062383,2.4691362,Moderately wet,Near normal,Extreme drought,Near normal,Extreme drought,Severe drought,Severe drought,Near normal,Near normal
01/09/15,1.1298481,-1.3469182,-0.30589998,-0.61165756,-1.0855291,-0.5695793,-1.5914184,-1.3695376,0.296177,48.93170164,24.78501938,38.99698087,45.23743722,34.25918008,39.30901457,40.30154443,10.07540635,33.19431609,4.62575,6.6218,6.5185566,11.007046,3.4732437,6.4124627,5.627491,2.8337636,2.7323952,Moderately wet,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Severe drought,Moderate drought,Near normal
01/10/15,-0.6487679,-2.5799403,-1.8630787,-3.3313224,-1.6348714,-1.7702132,-2.8741448,-3.0223954,-1.0032253,33.0328901,16.60865304,21.23726007,48.0661384,16.37300624,41.22555716,7.418520193,4.575240483,13.38630123,1.6512685,7.589876,7.7866354,9.679595,4.321109,6.6559362,7.3849216,3.9845402,2.3978808,Near normal,Extreme drought,Severe drought,Extreme drought,Severe drought,Severe drought,Extreme drought,Extreme drought,Moderate drought
01/11/15,-0.68924844,-2.4161074,-2.0294464,-3.57024,-1.9129289,-2.3015764,-2.3910546,-2.524862,-1.055785,60.30945418,23.96484113,65.87068783,70.76441658,34.68633548,56.02727448,47.57156342,4.712896722,23.98064103,4.267917,9.801589,9.671407,11.61795,5.2302666,8.314807,8.721686,4.299302,3.1439896,Near normal,Extreme drought,Extreme drought,Extreme drought,Severe drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought
